tenure,MonthlyCharges,TotalCharges,gender_1,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0.7569500268856267,1.554050288048918,1.5163831824291134,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
1.6125732136881425,0.18786806555948168,1.2716785549112264,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
1.1236456783724194,0.5368927209399946,1.1364104781114719,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.6754621043330061,-0.4320662032830487,0.11380411212871944,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
-0.8320644628904743,1.0205411719672768,-0.5153733318508318,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1
1.0421577558197987,0.06654044726054129,0.7443271778768267,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.6125732136881425,0.4787219450432425,1.3758870341679195,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
-1.1172721918246462,0.8842553541520292,-0.8089394711285778,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-1.2802480369298874,-0.9722234080386045,-0.9916793191731258,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0.5532302205040753,0.14299346701055832,0.42885608095685035,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0
-0.3431369275747509,0.8493528886139774,-0.019765392930399243,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1.3273654847539706,-1.3312201964299892,-0.25068291216390126,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
-1.2802480369298874,-1.504070501951767,-0.9987383186147307,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.7505765403378537,1.0238652163042339,-0.4455995342452179,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1.2866215234776603,0.2909134400051568,1.0944535501804322,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-1.0357842692720256,1.1053043025596871,-0.6927968709409212,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1.6125732136881425,0.7014329156193795,1.6886227688042739,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
-0.6283446565089229,-0.3140626293210656,-0.6012504719326071,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0.9199258719908678,-1.2996417752288951,-0.37044324956538016,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.3023929662984406,-1.4824642137615447,-0.7832844200329947,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
-0.42462485012737144,-1.5206907236365534,-0.8070423650286465,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
-0.26164900502213034,1.1069663247281656,0.1003258350699049,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
-0.26164900502213034,0.726363248146559,-0.032890720017133446,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
-0.5876006952326126,-0.6364949300059205,-0.6777082596344907,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
-1.2395040756535771,0.5003282332334644,-0.9401045045028998,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0.7569500268856267,0.6332900067117551,0.892874997376101,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
1.6125732136881425,0.13135931183120808,1.1492490333458907,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
-1.1580161531009565,-1.4758161250876303,-0.9699728958901906,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1.4903413298592119,1.3030849406086444,2.0935225649000833,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0.797693988161937,1.0271892606411914,1.1880514709014627,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0
1.0014137945434884,-0.7877389473374761,-0.01105194049466813,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
-1.2802480369298874,-1.2979797530604165,-0.9960029563311089,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1.0421577558197987,1.3845240268640977,1.704108448829295,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
1.6125732136881425,-1.3195860412506386,-0.2172850210558078,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
0.9199258719908678,0.3391120828910372,0.8517563256287518,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0
0.4309983366751445,-0.48525091267436476,-0.05025144676883058,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4903413298592119,-0.37057138304933923,0.6710900586701753,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-1.2802480369298874,-0.3240347623319375,-0.9830761636036698,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
-1.2802480369298874,0.14299346701055832,-0.9768774797190105,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.7162060656093164,-1.5107185906256815,-0.5516168821088223,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
-0.01718523736426863,-1.495760391109374,-0.7480776603179901,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
-0.42462485012737144,-0.1927350110221254,-0.45380562109608363,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.2866215234776603,1.1717851892988325,1.7519111106729133,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
-1.2802480369298874,0.18953008772796023,-0.97625981726787,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.13941712119319946,1.2183218100162343,0.29352182603733046,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
-0.09867315991688919,0.8343946890976701,0.19405611203046577,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
-0.05792919864057891,-1.4675060142452372,-0.6976278736837697,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0.9199258719908678,1.0620917261792426,1.303973477356569,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
-1.2802480369298874,0.14631751134751586,-0.9768333609725006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.7505765403378537,0.8310706447607126,-0.5092187667126825,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.26164900502213034,0.8310706447607126,0.02294155369131079,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1.6125732136881425,1.3080710071140806,2.385346013690682,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
-1.1172721918246462,0.4637637455269347,-0.819263257811925,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.5939741817803856,0.08814673545076371,0.4273781029487644,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
-1.2395040756535771,-0.3240347623319375,-0.9620315215183851,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
-1.076528230548336,0.8709591768041999,-0.7730929895891776,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
-0.5468567339563023,0.7978302013911399,-0.2695436762969395,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1.24587756220135,1.4609770466141145,2.0243443703723543,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1.5310852911355222,0.013355737869225209,0.9970172985130287,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1.6125732136881425,-1.494098368940895,-0.37465658985708816,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.3023929662984406,1.3346633618097385,0.12494409562250225,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0.797693988161937,-0.9755474523755615,-0.14309934879919073,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.3023929662984406,0.45046756817910544,-0.19650509144958317,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1.24587756220135,1.2499002312173284,1.8356705509222069,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0.02355872391204165,0.6332900067117551,0.1910339778945287,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0.3087664528462136,-0.09633772525036473,0.16050380530958716,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
-0.01718523736426863,0.9540602852281315,0.3033161877625574,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
-0.3431369275747509,0.6665304500813278,-0.10345865505992786,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-1.2802480369298874,-1.4824642137615447,-0.9984515467624158,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
-1.1172721918246462,-1.3212480634191175,-0.9519945066873531,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4309983366751445,0.7080810042932936,0.5595799268660722,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1.5718292524118322,0.7463075141683023,1.7847795768228862,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1.4495973685829016,-1.3511644624517327,-0.34608970149184315,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0.10504664646466222,-1.3079518860712882,-0.6503325774250165,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.38388088885106114,1.1269105907499095,-0.015088805800336003,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
-1.1580161531009565,0.3374500607225587,-0.8711689630809764,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.791320501614164,1.005582972450969,-0.43823170357804275,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-1.2802480369298874,-1.4708300585821945,-0.9982971311496305,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1.2866215234776603,1.1368827237607813,1.805559506429111,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
0.3495104141225239,0.126373245325772,0.26195486290940345,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
-0.26164900502213034,0.8410427777715843,0.012904538860278751,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0
1.4495973685829016,0.6598823614074136,1.5001695430866768,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1.368109446030281,1.304746962777123,2.03241810098369,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0
1.6125732136881425,0.6748405609237209,1.7083217891210025,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1.1643896396487294,0.9773285955868325,1.5936351075681772,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1.0014137945434884,1.0039209502824906,1.4349620357448511,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
-0.5468567339563023,-1.3179240190821602,-0.800733384277712,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8320644628904743,-1.2763734648701943,-0.8684115414240994,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
-0.9542963467194051,-1.499084435446331,-0.927640958613816,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
-0.3023929662984406,-0.37057138304933923,-0.40935598398722745,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1.24587756220135,1.3296772953043026,1.9032604705755747,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
1.368109446030281,-1.3195860412506386,-0.25835957405664656,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1.6125732136881425,1.354607627831482,2.320182625095367,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
-1.1172721918246462,0.6781646052606785,-0.797887725127815,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0.3902543753988342,0.6482482062280629,0.5757935662085085,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
1.4903413298592119,-1.336206262935425,-0.2670289077458677,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0.7569500268856267,-0.28747027462540753,0.2716168683951,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
-1.2802480369298874,0.14465548917903734,-0.9768554203457555,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.42462485012737144,0.7961681792226614,-0.17565898372359354,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
-0.506112772679992,1.055443637505328,-0.16837939054943843,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
-0.8320644628904743,-0.4968850678537152,-0.7350846894707859,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1.4495973685829016,0.6515722505650204,1.5280305315077614,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
1.5718292524118322,0.5202724992552084,1.4907501907067853,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1.6125732136881425,1.1667991227933967,2.1919956071104716,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0.6754621043330061,-0.2824842081199717,0.21940233190047845,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0
-1.076528230548336,-0.5201533782124163,-0.8769264595005354,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-1.2395040756535771,-1.1616939352451685,-0.9740097611958586,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.42462485012737144,1.2149977656792768,0.014911941826485038,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
-0.26164900502213034,-1.5173666792995961,-0.7798210984319573,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
0.8791819107145575,-0.16614265632646738,0.4249295125174576,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
-0.9135523854430948,0.7197151594726443,-0.6408029281788499,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.7505765403378537,-1.4974224132778524,-0.8708821912286612,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0.3902543753988342,-0.2891322967938861,0.04568476751723162,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.797693988161937,-0.8542198340766214,-0.13288585898211863,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.7569500268856267,0.6183318071954478,0.823321793503037,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.2802480369298874,0.7828720018748321,-0.9683846210158296,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0.02355872391204165,0.7911821127172253,0.2670946968778219,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1.3273654847539706,-1.273049420533237,-0.2579845647113113,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.6125732136881425,-0.03318088284817671,1.0592909092119376,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1.0014137945434884,-1.4708300585821945,-0.4546218179065193,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0.2680224915699033,-1.322910085587596,-0.5642569029839462,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1.1643896396487294,-1.322910085587596,-0.3448102578430522,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.2802480369298874,-0.4952230456852367,-0.9853482790489364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
-0.791320501614164,1.1950534996575333,-0.42797409501446054,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
-0.38388088885106114,0.874283221141157,-0.0375011290274316,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0.3087664528462136,-0.14952243464168102,0.07288397474066574,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
1.2866215234776603,0.3175057947008148,1.0924902659607358,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1
-1.076528230548336,0.829408622592234,-0.7635412809697558,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0.7569500268856267,-1.4741541029191516,-0.5473594230706043,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1.0014137945434884,0.4970041888965074,0.9507146740507514,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
-0.7098325790615434,1.0271892606411914,-0.36715640295038293,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
-1.2802480369298874,-0.9755474523755615,-0.991723437919636,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.42462485012737144,-0.5101812452015443,-0.5523227820529827,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0.10504664646466222,-1.4641819699082799,-0.6983337736279301,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
-0.7098325790615434,-0.5301255112232879,-0.6822966092715339,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.1580161531009565,-1.5057325241202457,-0.9646345275624769,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0.5532302205040753,-0.38885362690260405,0.07786939309629931,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.3431369275747509,-0.2392716317395271,-0.40392937816649366,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0
-1.1172721918246462,-0.02819481634274062,-0.8670218009090335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
-0.13941712119319946,-0.8409236567287923,-0.5296678057200819,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1.4903413298592119,1.5208098446793454,2.350117194602423,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
-1.2395040756535771,0.5717951864780458,-0.9258982681266698,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.6125732136881425,0.8692971546357213,1.9276140186491113,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
-0.46536881140368175,1.5424161328695678,0.014911941826485038,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
-1.2395040756535771,-0.674721439880929,-0.967634602325159,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.9135523854430948,-0.4520104693047921,-0.7875418790712128,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.46536881140368175,-0.10464783609275789,-0.3925246821936507,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.9950403079957154,-1.494098368940895,-0.9426854511737366,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0.797693988161937,-1.4758161250876303,-0.5261824247457894,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
-0.01718523736426863,-1.477478147256109,-0.695223401998973,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
-1.1987601143772668,-0.8193173685385702,-0.9496782724955765,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0.9199258719908678,0.7978302013911399,1.112674592489075,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0.7162060656093164,1.6471235294837214,1.5475971955849601,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
0.3495104141225239,0.2726311961518919,0.3167282867016067,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
-0.791320501614164,1.3994822263804054,-0.40545147492108974,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
-1.0357842692720256,0.6499102283965414,-0.7383935954590383,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1.1236456783724194,1.1634750784564392,1.6334743356667352,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-1.2802480369298874,0.2177844645920968,-0.9758848079225348,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.26164900502213034,0.5219345214236869,-0.08581115645591549,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
-0.9135523854430948,-1.4891123024354593,-0.9255673775278445,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
-0.791320501614164,0.48038396721172105,-0.5169174879786829,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0.3902543753988342,0.5202724992552084,0.4820412298746927,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
-1.1172721918246462,0.9208198418585588,-0.8076379681065318,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1.5310852911355222,0.5186104770867298,1.5152802137663626,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1.4495973685829016,1.3446354948206103,2.157340331726843,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
1.4903413298592119,1.4609770466141145,2.2984762018124316,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
